Wall time,Step,Value
1653973595.4060981,24189,-2.436122417449951
1653974050.1528761,24258,-2.4531264305114746
1653974130.3695998,24270,-2.4531264305114746
1653974270.6140246,24292,-2.4367167949676514
1653974410.4690034,24314,-2.429380178451538
1653974897.9880164,24389,-2.429713487625122
1653974924.7058284,24393,-2.429713487625122
1653975389.2287676,24465,-2.540839910507202
1653975468.8806348,24477,-2.52007794380188
1653975665.2005801,24508,-2.5140767097473145
1653976408.9924173,24624,-2.5258891582489014
1653976462.1426122,24632,-2.5814356803894043
1653976654.5778687,24662,-2.5313241481781006
1653977402.591716,24779,-2.4042305946350098
1653977651.15711,24818,-2.4385647773742676
1653977919.7938063,24859,-2.456315279006958
1653978211.6747658,24903,-2.456355333328247
1653978851.866078,25000,-2.533205986022949
1653978991.361555,25022,-2.5594236850738525
1653979154.0429504,25047,-2.502600908279419
1653979880.1250622,25158,-2.507582426071167
1653980426.4214318,25242,-2.522481918334961
1653980562.2039251,25263,-2.579052209854126
1653980963.1280642,25324,-2.6030616760253906
1653981095.6571715,25344,-2.6030616760253906
1653981778.8689094,25450,-2.453751564025879
1653982264.4547572,25524,-2.528284788131714
1653982370.4438949,25540,-2.596076488494873
1653982502.8195465,25560,-2.5760765075683594
1653982926.9389758,25624,-2.5299999713897705
1653982979.9609752,25632,-2.5
1653983414.798026,25699,-2.4216015338897705
1653983467.7807229,25707,-2.451601505279541
1653983633.8796012,25733,-2.431791305541992
1653983690.448889,25742,-2.464076280593872
1653983743.4060473,25750,-2.4340763092041016
1653984072.8595984,25801,-2.4610586166381836
1653984178.8783755,25817,-2.4710586071014404
1653984799.8593354,25912,-2.5071895122528076
1653985056.3256466,25953,-2.43994140625
1653985135.972889,25965,-2.4599413871765137
1653985560.125871,26029,-2.605426073074341
1653985858.9876235,26075,-2.615359306335449
1653985912.0617564,26083,-2.5853593349456787
1653986077.8439584,26109,-2.5415890216827393
1653986432.745755,26164,-2.531435966491699
1653986920.6522226,26239,-2.538810968399048
1653987971.087406,26399,-2.467682123184204
1653988588.1844764,26493,-2.586287260055542
1653988697.5808716,26510,-2.5595149993896484
1653988724.1695263,26514,-2.5763916969299316
1653988910.0250962,26542,-2.5832278728485107
1653989385.648154,26617,-2.448349714279175
1653989691.2460155,26665,-2.3896005153656006
1653989990.4300792,26711,-2.4367477893829346
1653990179.3247235,26740,-2.426600694656372
1653990338.548677,26764,-2.4353749752044678
1653991000.0522907,26867,-2.4353621006011963
1653992493.9997265,27097,-2.4283246994018555
1653992600.1564257,27113,-2.4453163146972656
1653992958.6998346,27169,-2.475358009338379
1653993363.6806228,27231,-2.4578325748443604
1653993576.0318787,27263,-2.4180095195770264
1653993602.717499,27267,-2.445640802383423
1653993713.0219913,27284,-2.4179904460906982
1653993985.0535657,27326,-2.4173717498779297
1653994250.3866975,27366,-2.4173717498779297
1653994276.9765887,27370,-2.4250223636627197
1653994303.5043948,27374,-2.4450223445892334
1653994546.691754,27415,-2.376084804534912
1653995092.3133202,27499,-2.393965005874634
1653995740.8381422,27598,-2.4279417991638184
1653995940.284505,27630,-2.442548990249634
1653996019.9352207,27642,-2.4625489711761475
1653996291.828935,27684,-2.5304675102233887
1653996530.3345191,27720,-2.4546802043914795
1653996885.1657343,27775,-2.4522359371185303
1653997017.6119452,27795,-2.4596548080444336
1653997997.116929,27946,-2.4946203231811523
1653998260.6184113,27989,-2.3068125247955322
1653998314.1551886,27997,-2.3481252193450928
1653998430.947096,28016,-2.3848462104797363
1653998590.2267385,28040,-2.4248461723327637
1653998669.861756,28052,-2.4248461723327637
1653998858.78057,28081,-2.4383981227874756
1653999078.2572055,28115,-2.5174806118011475
1653999157.7761881,28127,-2.47748064994812
1653999475.9133546,28175,-2.47748064994812
1654000196.2827437,28284,-2.4397823810577393
1654000302.2072375,28300,-2.4997825622558594
1654000600.8522172,28346,-2.446234703063965
1654000906.3913126,28394,-2.4347758293151855
1654001234.7001884,28445,-2.4175264835357666
1654002759.36893,28680,-2.4061317443847656
1654003137.5767655,28738,-2.4062700271606445
1654003356.7550051,28772,-2.392472982406616
1654003731.115362,28829,-2.449117422103882
1654003757.6994731,28833,-2.4591174125671387
1654004468.9221475,28943,-2.420511245727539
1654004850.6171305,29002,-2.4091906547546387
1654005524.6601164,29105,-2.5591554641723633
1654006301.3042493,29223,-2.4961915016174316
1654006387.6969879,29237,-2.492274045944214
1654007092.085533,29345,-2.529656410217285
1654007579.6983004,29420,-2.510951042175293
1654007685.8059173,29436,-2.5093863010406494
1654008369.7019625,29542,-2.4816455841064453
1654008555.1216116,29570,-2.4867818355560303
1654009073.4287167,29650,-2.5415077209472656
1654009785.4920254,29760,-2.463494062423706
1654010200.0566435,29825,-2.491065263748169
1654010412.2995522,29857,-2.481065273284912
1654010438.856592,29861,-2.5057260990142822
1654011036.5495076,29953,-2.4602952003479004
1654011145.9603035,29970,-2.430449962615967
1654011556.0117505,30027,-2.459458589553833
1654011877.6978636,30076,-2.4660611152648926
1654011904.2289157,30080,-2.4860610961914062
1654012096.989371,30110,-2.492474317550659
1654012476.3452423,30168,-2.542440891265869
1654012635.4423656,30192,-2.529566764831543
1654012877.6583517,30229,-2.523317575454712
1654013134.0378752,30270,-2.469320058822632
1654013197.5160482,30281,-2.4385738372802734
1654013224.0324416,30285,-2.4285738468170166
1654013735.2480035,30363,-2.471301317214966
1654013815.2557516,30375,-2.51096510887146
1654014057.721664,30412,-2.5778872966766357
1654015050.1086378,30563,-2.498852014541626
1654015491.6766343,30632,-2.4043798446655273
1654015790.439606,30678,-2.4951047897338867
1654016271.0935512,30751,-2.48305606842041
1654016536.3825662,30791,-2.4430558681488037
1654016563.07279,30795,-2.4430558681488037
1654016725.4873147,30820,-2.4661242961883545
1654016925.4712455,30852,-2.4796953201293945
1654017058.014642,30872,-2.4696953296661377
1654017084.5538037,30876,-2.4696953296661377
1654017703.4712663,30974,-2.369994878768921
1654017730.0299294,30978,-2.369994878768921
1654017836.2380342,30994,-2.406040906906128
1654018138.2992074,31041,-2.451687812805176
1654018248.0070841,31058,-2.394710063934326
1654019061.3571627,31183,-2.5205748081207275
1654019310.2723608,31222,-2.5044748783111572
1654019396.748952,31236,-2.469644546508789
1654019582.2093058,31264,-2.4765334129333496
1654019854.231668,31306,-2.4196975231170654
1654019884.1135802,31311,-2.4429328441619873
1654019937.1477933,31319,-2.484713077545166
1654020081.5866284,31342,-2.5481326580047607
1654020346.921988,31382,-2.5751259326934814
1654020999.9446473,31483,-2.4556190967559814
1654021026.5489137,31487,-2.475619077682495
1654021238.8528423,31519,-2.4692063331604004
1654021753.2009678,31598,-2.4593958854675293
1654022217.8410964,31670,-2.499662399291992
1654023560.0674243,31878,-2.466372489929199
1654023915.851344,31933,-2.4984493255615234
1654024002.08335,31947,-2.4935519695281982
1654024858.9405873,32081,-2.430962324142456
1654024885.4857845,32085,-2.430962324142456
1654025337.1398463,32153,-2.441847324371338
1654025612.84829,32196,-2.488582134246826
1654025748.924667,32217,-2.5005431175231934
1654026040.836284,32261,-2.474883556365967
1654026203.3860312,32286,-2.46515154838562
1654026399.384606,32317,-2.388793468475342
1654026908.6353185,32396,-2.3407247066497803
1654027051.6666007,32419,-2.3453311920166016
1654027194.8881829,32442,-2.3544440269470215
1654027676.4030504,32515,-2.506720781326294
1654027985.1125464,32564,-2.548062562942505
1654028068.362726,32577,-2.5795834064483643
1654028610.4053414,32660,-2.5338966846466064
1654028825.8454254,32693,-2.479421615600586
1654029090.7688632,32733,-2.5132763385772705
1654029412.623451,32782,-2.523057460784912
1654030030.1066644,32876,-2.602930784225464
1654030162.7831059,32896,-2.5531082153320312
1654031834.6607037,33155,-2.5256004333496094
1654031861.2045128,33159,-2.545600414276123
1654031967.2761416,33175,-2.532618761062622
1654032731.4730153,33293,-2.4403836727142334
1654033897.9834046,33472,-2.5876364707946777
1654034113.5524278,33505,-2.620840072631836
1654034339.4989,33541,-2.4739348888397217
1654034366.1116576,33545,-2.463934898376465
1654035310.2309284,33693,-2.5175397396087646
1654035620.267626,33742,-2.4982526302337646
1654035938.4428349,33790,-2.502406358718872
1654036017.9797761,33802,-2.4724063873291016
1654036177.271103,33826,-2.4830799102783203
1654036389.4621642,33858,-2.4600000381469727
1654038027.7849572,34111,-2.538273572921753
1654038689.3342943,34214,-2.4710817337036133
1654038879.014198,34243,-2.434908628463745
1654039506.6625388,34340,-2.4648854732513428
1654039612.7548912,34356,-2.4591825008392334
1654039987.5377007,34413,-2.439715623855591
1654040446.053666,34483,-2.4440736770629883
1654040612.0587502,34509,-2.440039873123169
1654040970.4417882,34565,-2.5014102458953857
1654041516.0709527,34649,-2.5109705924987793
1654041764.9642081,34688,-2.4772675037384033
1654042196.1733692,34754,-2.4857003688812256
1654042491.3071036,34799,-2.489454507827759
1654042736.9818568,34837,-2.4781320095062256
1654042953.033873,34870,-2.5013070106506348
